NumComplaints,Address
3,1653 GARFIELD STREET
3,1791 PROSPECT AVENUE
3,744 BECK STREET
3,590 EAST 167 STREET
3,38 WEST 182 STREET
3,585 VAN NEST AVENUE
3,2544A WHITE PLAINS ROAD
3,709 SOUTHERN BOULEVARD
3,1523 UNIONPORT ROAD
3,1739 DAVIDSON AVENUE
3,1923 PAULDING AVENUE
3,2246 GRAND CONCOURSE
3,3036 CRUGER AVENUE
3,1890 SCHIEFFELIN AVENUE
3,2143 CHATTERTON AVENUE
3,1098 GRANT AVENUE
3,2316 GLEASON AVENUE
3,689 EAST 187 STREET
3,638 EAST 230 STREET
3,580 EAST  166 STREET
3,4358 RICHARDSON AVENUE
3,1261 BRONX RIVER AVENUE
3,601 EAST 239 STREET
3,660 EAST 183 STREET
3,1844 BUSSING AVENUE
3,1045 GRANT AVENUE
3,550 EAST  144 STREET
3,1841 CROSS BX SERVICE ROAD NORTH
3,2872 EAST  195 STREET
3,136 WEST  168 STREET
3,621 EAST 161 STREET
3,820 EAST 168 STREET
3,3070 DECATUR AVENUE
3,1501 BEACH AVENUE
3,1691 EASTBURN AVENUE
3,665 JEFFERSON PLACE
3,3628 IRWIN AVENUE
3,1469 TELLER AVENUE
3,5537 BROADWAY
3,3311 GILES PLACE
3,2540 TENBROECK AVENUE
3,1540 TOMLINSON AVENUE
3,147 EAST  236 STREET
3,2361 WASHINGTON AVENUE
3,760 VAN NEST AVENUE
3,1054 WASHINGTON AVENUE
3,653 EAST  224 STREET
3,4007 LACONIA AVENUE
3,2421 ARTHUR AVENUE
3,740 ADEE AVENUE
3,481 WALES AVENUE
3,771 EAST 169 STREET
3,1430 THIERIOT AVENUE
3,810 EAST  227 STREET
3,1656 PARKER STREET
3,655 EAST  224 STREET
3,1978 BELMONT AVENUE
3,1316 THIERIOT AVENUE
3,917 EAST 169 STREET
3,1411 VYSE AVENUE
3,2078 DAVIDSON AVENUE
3,942 CRANFORD AVENUE
3,936 WOODYCREST AVENUE
3,1156 COLGATE AVENUE
3,2025 VALENTINE AVENUE
3,1451 KNAPP STREET
3,1000 BOYNTON AVENUE
3,1016 OGDEN AVENUE
3,906 EAST  180 STREET
3,1011 EAST  213 STREET
3,1038 EAST  222 STREET
3,1153 BEACH AVENUE
3,741 EAST  216 STREET
3,749 EAST  216 STREET
3,640 WEST  237 STREET
3,505 EAST  183 STREET
3,812 NEILL AVENUE
3,311 EAST 188 STREET
3,212 CITY ISLAND AVENUE
3,691 EAST  140 STREET
3,1610 ADAMS STREET
3,1500 BRYANT AVENUE
3,1144 METCALF AVENUE
3,1425 EDWARDS AVENUE
3,261 GRAND CONCOURSE
3,1930 SCHIEFFELIN AVENUE
3,1776 LACOMBE AVENUE
3,4050 ELY AVENUE
3,1357 BOYNTON AVENUE
3,3323 BAYCHESTER AVENUE
3,1123 EAST TREMONT AVENUE
3,1225 VIRGINIA AVENUE
3,2874 BRIGGS AVENUE
3,2517 WALLACE AVENUE
3,3464 WILSON AVENUE
3,6629 BROADWAY
3,2761 BRONXWOOD AVENUE
3,2861 LAWTON AVENUE
3,1030 THROGS NECK EXPRESSWAY
3,4031 ROMBOUTS AVENUE
3,4736 MATILDA AVENUE
3,1625 ARNOW AVENUE
3,814 EAST 234 STREET
3,687 EAST  226 STREET
3,416 THIERIOT AVENUE
3,4100 DIGNEY AVENUE
3,413 EAST  158 STREET
3,323 EAST  198 STREET
3,3007 COLDEN AVENUE
3,2357 DAVIDSON AVENUE
3,290 WEST  232 STREET
3,1055 VINCENT AVENUE
3,2547 BRONXWOOD AVENUE
3,1500 WATERS PLACE
3,3386 JEROME AVENUE
3,1315 PROSPECT AVENUE
3,2672 BRIGGS AVENUE
3,4010 GOUVERNEUR AVENUE
3,218 EAST  188 STREET
3,311 EAST  163 STREET
3,330 EAST 196 STREET
3,1759 BRONXDALE AVENUE
3,1250 ELDER AVENUE
3,1741 GARFIELD STREET
3,3425 GUNTHER AVENUE
3,1809 MULFORD AVENUE
3,510 JACKSON AVENUE
3,1893 OBRIEN AVENUE
3,435 EAST  144 STREET
3,2257 WALTON AVENUE
3,1523 EAST  172 STREET
3,1588 PAULDING AVENUE
3,601 BAKER AVENUE
3,4170 CARPENTER AVENUE
3,2136 CROTONA PARKWAY
3,2344 DR M L KING JR BOULEVARD
3,1966 LACOMBE AVENUE
3,371 EAST  198 STREET
3,1211 GRANDVIEW PLACE
3,971 WESTCHESTER AVENUE
3,3664 BARNES AVENUE
3,4575 WHITE PLAINS ROAD
3,6601 BROADWAY
3,3323 SEDGWICK AVENUE
3,2191 CRESTON AVENUE
3,1880 GUERLAIN STREET
3,1241 LAFAYETTE AVENUE
3,1600 MACOMBS ROAD
3,871 LONGWOOD AVENUE
3,1369 PROSPECT AVENUE
3,1325 MORRISON AVENUE
3,236 EAST 197 STREET
3,767 EAST  237 STREET
3,170 EAST  206 STREET
3,1274 ADEE AVENUE
3,2078 CROTONA AVENUE
3,502 EAST  184 STREET
3,2455 CRUGER AVENUE
3,2895 GRACE AVENUE
3,1215 ELDER AVENUE
3,941 COLLEGE AVENUE
3,4718 RICHARDSON AVENUE
3,261 EAST  237 STREET
3,2324 BEAUMONT AVENUE
3,1526 ODELL STREET
3,2128 VALENTINE AVENUE
3,2324 HOFFMAN STREET
3,1226 PURITAN AVENUE
3,3675 VARIAN AVENUE
3,272 EAST  166 STREET
3,1668 PARKER STREET
3,280 EAST 162 STREET
3,460 CONCORD AVENUE
3,2239 BATHGATE AVENUE
3,5774 MOSHOLU AVENUE
3,967 EAST  165 STREET
3,1130 BOYNTON AVENUE
3,954 EAST 232 STREET
3,910 EAST 222 STREET
3,3246 WICKHAM AVENUE
3,484 EAST  134 STREET
3,1840 WATSON AVENUE
3,812 EAST  222 STREET
3,943 HAVEMEYER AVENUE
3,401 EAST 140 STREET
3,3180 FISH AVENUE
3,755 EAST 224 STREET
3,3055 EASTCHESTER ROAD
3,3939 DURYEA AVENUE
3,846 EAST  231 STREET
3,1219 TINTON AVENUE
3,3930 AMUNDSON AVENUE
3,2112 HUGHES AVENUE
3,980 INTERVALE AVENUE
3,1440 ST LAWRENCE AVENUE
3,784 FRONT EAST  214 STREET
3,3069 WILLIAMSBRIDGE ROAD
3,1122 EAST 215 STREET
3,1745 CASTLE HILL AVENUE
3,3014 CORLEAR AVENUE
3,1504 LONGFELLOW AVENUE
3,2701 SEYMOUR AVENUE
3,1154 EAST  212 STREET
3,4419 BRUNER AVENUE
3,1878 ANDREWS AVENUE SOUTH
3,756 EAST 224 STREET
3,812 EAST 227 STREET
3,2261 WALTON AVENUE
3,866 EAST  232 STREET
3,4114 DE REIMER AVENUE
3,1172 CLAY AVENUE
3,672 BECK STREET
3,424 LELAND AVENUE
3,100 EINSTEIN LOOP
3,929 EAST  219 STREET
3,722 EAST  151 STREET
3,3414 IRWIN AVENUE
3,1610 TAYLOR AVENUE
3,890 TIFFANY STREET
3,325 CONCORD AVENUE
3,697 PROSPECT AVENUE
3,2023 BURR AVENUE
3,1537 CASTLE HILL AVENUE
3,529 EAST  156 STREET
3,3229 HERING AVENUE
3,1110 OLMSTEAD AVENUE
3,862 EAST  220 STREET
3,23 WEST 184 STREET
3,660 EAST  183 STREET
3,1159 MANOR AVENUE
3,331 EAST  159 STREET
3,898 BRYANT AVENUE
3,1322 MORRIS AVENUE
3,1751 TOPPING AVENUE
3,729 THIERIOT AVENUE
3,1173 FULTON AVENUE
3,1382 PROSPECT AVENUE
3,225 EAST 163 STREET
3,2873 CODDINGTON AVENUE
3,329 CONCORD AVENUE
3,1033 EAST  232 STREET
3,3063 GODWIN TERRACE
3,456 EAST  185 STREET
3,616 EAST  168 STREET
3,2725 GIFFORD AVENUE
3,1326 FULTON AVENUE
3,1665 NELSON AVENUE
3,6555 BROADWAY
3,1064 WHITE PLAINS ROAD
3,526 MORRIS PARK AVENUE
3,255 EAST 138 STREET
3,4130 MONTICELLO AVENUE
3,2787 BRIGGS AVENUE
3,903 ELDER AVENUE
3,3022 PAULDING AVENUE
3,1391 STEBBINS AVENUE
3,3224 DECATUR AVENUE
3,1229 EAST  223 STREET
3,1988 BELMONT AVENUE
3,2065 GRAND CONCOURSE
3,375 EAST 154 STREET
3,1530 WHITE PLAINS ROAD
3,2016 BELMONT AVENUE
3,1500 LONGFELLOW AVENUE
3,1272 BOSTON ROAD
3,2848 BAINBRIDGE AVENUE
3,4312 CARPENTER AVENUE
3,2127 PROSPECT AVENUE
3,834 EAST  214 STREET
3,663 JEFFERSON PLACE
3,861 EAST  228 STREET
3,1672 NELSON AVENUE
3,4018 PRATT AVENUE
3,2878 VALENTINE AVENUE
3,631 EAST 168 STREET
3,4437 CARPENTER AVENUE
3,3449 CORSA AVENUE
3,263 EAST TREMONT AVENUE
3,4141 HILL AVENUE
3,2438 MORRIS AVENUE
3,2165 WALTON AVENUE
3,1845 PHELAN PLACE
3,3604 WILLETT AVENUE
3,924 EAST 181 STREET
3,3247 JOHNSON AVENUE
3,865 BRUCKNER BOULEVARD
3,1238 WHEELER AVENUE
3,1425 WYTHE PLACE
3,489 EAST  183 STREET
3,636 ST LAWRENCE AVENUE
3,302 EAST 165 STREET
3,1151 COLGATE AVENUE
3,1310 BOSTON ROAD
3,3118 SEYMOUR AVENUE
3,84 WEST  174 STREET
3,843 MORRIS AVENUE
3,3666 WHITE PLAINS ROAD
3,732 EAST 152 STREET
3,717 PROSPECT AVENUE
3,751 FOX STREET
3,3063 BUHRE AVENUE
3,3224 TENBROECK AVENUE
3,3445 FISH AVENUE
3,1859 HUNT AVENUE
3,639 EAST  183 STREET
3,747 EAST  182 STREET
3,4336 CARPENTER AVENUE
3,1460 COLLEGE AVENUE
3,2112 CROTONA AVENUE
3,802 EAST  170 STREET
3,629 EAST  187 STREET
3,3766 LACONIA AVENUE
3,1187 EAST  178 STREET
3,361 EAST  138 STREET
3,1459 LELAND AVENUE
3,1999 GILDERSLEEVE AVENUE
3,310 EAST  196 STREET
3,1146 EAST 224 STREET
3,430 BRONX PARK AVENUE
3,1538 WEBSTER AVENUE
3,1254 MANOR AVENUE
3,2265 BASSFORD AVENUE
3,1165 CROMWELL AVENUE
3,580 VAN NEST AVENUE
3,2024 WASHINGTON AVENUE
3,412 EAST  134 STREET
3,718 EAST 149 STREET
3,1230 SPOFFORD AVENUE
3,3020 JOHNSON AVENUE
3,577 EAST  184 STREET
3,636 EAST  241 STREET
3,844 BURKE AVENUE
3,744 EAST  214 STREET
3,1739 WHITE PLAINS ROAD
3,254 SOUNDVIEW AVENUE
3,1943 GLEASON AVENUE
3,383 EAST  153 STREET
3,442 EAST 184 STREET
3,945 EAST  220 STREET
3,3064 BAILEY AVENUE
3,324 EAST  236 STREET
3,1170 CLAY AVENUE
3,719 PROSPECT AVENUE
3,1054 WALTON AVENUE
3,2431 CROTONA AVENUE
3,2728 MARION AVENUE
3,1030 CAULDWELL AVENUE
3,2055 POWELL AVENUE
3,3026 BOUCK AVENUE
3,2781 CLAFLIN AVENUE
3,334 EAST 205 STREET
3,230 EAST 176 STREET
3,3454 FENTON AVENUE
3,1505 BEACH AVENUE
3,261 EAST 237 STREET
3,1329 MORRISON AVENUE
3,3139 GUNTHER AVENUE
3,635 EAST  233 STREET
3,4445 POST ROAD
3,2061 CAESAR PLACE
3,760 HUNTS POINT AVENUE
3,1161 FOX STREET
3,1020 GRAND CONCOURSE
3,675 EAST  165 STREET
3,1780 RANDALL AVENUE
3,1595 GRAND CONCOURSE
3,689 MELROSE AVENUE
3,946 EAST  211 STREET
3,1229 WARD AVENUE
3,1406 HICKS STREET
3,456 EAST  179 STREET
3,1535 MAYFLOWER AVENUE
3,454 EAST  160 STREET
3,819 EAST  227 STREET
3,1184 EAST 214 STREET
3,2024 BRONXDALE AVENUE
3,2477 CROTONA AVENUE
3,3010 WALLACE AVENUE
3,781 EAST  169 STREET
3,1126 WARD AVENUE
3,620 ST LAWRENCE AVENUE
3,2169 CLINTON AVENUE
3,550 EAST  187 STREET
3,384 EAST  149 STREET
3,4054 BRONX BOULEVARD
3,729 EAST 168 STREET
3,2909 VALENTINE AVENUE
3,525 EAST  138 STREET
3,355 FORD STREET
3,791 PROSPECT AVENUE
3,115 HENWOOD PLACE
3,268 SWINTON AVENUE
3,2162 BLACKROCK AVENUE
3,1250 MANOR AVENUE
3,1559 ZEREGA AVENUE
3,681 EAST 239 STREET
3,1491 WATSON AVENUE
3,935 EAST  241 STREET
3,1303 FINDLAY AVENUE
3,2698 CRESTON AVENUE
3,1602 GLOVER STREET
3,632 EAST 223 STREET
3,2028 CRESTON AVENUE
3,1747 MONROE AVENUE
3,1842 MATTHEWS AVENUE
3,428 EAST 137 STREET
3,4116 DE REIMER AVENUE
3,1046 SOUTHERN BOULEVARD
3,802 CHESTNUT STREET
3,1158 WHEELER AVENUE
3,4129 SETON AVENUE
3,1706 SELWYN AVENUE
3,696 COURTLANDT AVENUE
3,829 EAST 227 STREET
3,2481 ELM PLACE
3,220 WEST  167 STREET
3,2666 BRIGGS AVENUE
3,1763 BRONXDALE AVENUE
3,621 COSTER STREET
3,2158 CROTONA AVENUE
3,1850 HARRISON AVENUE
3,1123 ST LAWRENCE AVENUE
3,2026 RYER AVENUE
3,625 EAST 222 STREET
3,1668 DAVIDSON AVENUE
3,932 EAST  165 STREET
3,1134 BRYANT AVENUE
3,5600 RIVERDALE AVENUE
3,1539 HOE AVENUE
3,2361 WESTCHESTER AVENUE
3,50 EAST  196 STREET
3,863 ELSMERE PLACE
3,932 BURKE AVENUE
3,2871 WEBSTER AVENUE
3,2535 GRAND AVENUE
3,520 CALHOUN AVENUE
3,730 SOUNDVIEW AVENUE
3,1445 LELAND AVENUE
3,345 BRONX PARK AVENUE
3,1826 UNIONPORT ROAD
3,1661 HUNT AVENUE
3,1322 COLLEGE AVENUE
3,1107 MORRIS AVENUE
3,377 EAST  152 STREET
3,1924 NEREID AVENUE
3,1622 RADCLIFF AVENUE
3,1712 SEXTON PLACE
3,3957 DE REIMER AVENUE
3,3190 HULL AVENUE
3,321 EAST  166 STREET
3,681 EAST 235 STREET
3,2814 MORRIS AVENUE
3,996 ALDUS STREET
3,716 EAST 181 STREET
3,1331 MORRIS AVENUE
3,3218 BARKER AVENUE
3,726 EAST  227 STREET
3,2352 ARTHUR AVENUE
3,903 HOME STREET
3,2822 HARRINGTON AVENUE
3,2921 GRACE AVENUE
3,3229 GRISWOLD AVENUE
3,954 FTELEY AVENUE
3,3237 TENBROECK AVENUE
3,471 EAST  137 STREET
3,2550 INDEPENDENCE AVENUE
3,1137 NOBLE AVENUE
3,2386 HOFFMAN STREET
3,763 EAST  223 STREET
3,445 EAST  184 STREET
3,1982 DR M L KING JR BOULEVARD
3,240 EAST  172 STREET
3,1118 LYDIG AVENUE
3,916 REV JAMES POLITE AVENUE
3,1864 WHITE PLAINS ROAD
3,2190 WASHINGTON AVENUE
3,1019 LONGFELLOW AVENUE
3,751 DAWSON STREET
3,1718 WALLACE AVENUE
3,545 EAST 183 STREET
3,924 NEILL AVENUE
3,271 EAST 138 STREET
3,824 EAST  232 STREET
3,536 EAST  149 STREET
3,2955 EAST 196 STREET
3,1435 TAYLOR AVENUE
3,3235 CRUGER AVENUE
3,2279 TIEBOUT AVENUE
3,625 CRESCENT AVENUE
3,3200 BAINBRIDGE AVENUE
3,1248 CASTLE HILL AVENUE
3,2486 DAVIDSON AVENUE
3,4065 SETON AVENUE
3,2306 MORRIS AVENUE
3,100 EAST  175 STREET
3,4705 BRONX BOULEVARD
3,3620 PAULDING AVENUE
3,558 MORRIS PARK AVENUE
3,1105 HOE AVENUE
3,624 MORRIS PARK AVENUE
3,5959 BROADWAY
3,6040 HUXLEY AVENUE
3,345 EAST  193 STREET
3,742 BARTHOLDI STREET
3,2406 BRONX PARK EAST
3,304 EAST  169 STREET
3,442 EAST  184 STREET
3,413 EAST  160 STREET
3,1690 WEEKS AVENUE
3,2182 DAVIDSON AVENUE
3,1362 NOBLE AVENUE
3,415 EAST 157 STREET
3,2508 DEVOE TERRACE
3,1127 MANOR AVENUE
3,350 SOUNDVIEW AVENUE
3,953 EAST 221 STREET
3,2112 DAVIDSON AVENUE
3,1611 OVERING STREET
3,1558 MINFORD PLACE
3,1346 METCALF AVENUE
3,819 EAST  231 STREET
3,1434 MINFORD PLACE
3,308 EAST  169 STREET
3,4160 HUTCHINSON RIV PARKWAY
3,1575 UNIONPORT ROAD
3,1134 COLLEGE AVENUE
3,1193 PIERCE AVENUE
3,245 EAST  198 STREET
3,1368 SHERIDAN AVENUE
3,3304 DEREIMER AVENUE
3,708 PUGSLEY AVENUE
3,4013 GUNTHER AVENUE
3,2134 CHATTERTON AVENUE
3,1934 BUSSING AVENUE
3,913 EAST 219 STREET
3,4027 BARNES AVENUE
3,3540 DEKALB AVENUE
3,1923 HARRISON AVENUE
3,735 TILDEN STREET
3,1679 SOUTHERN BOULEVARD
3,359 EAST  138 STREET
3,1521 WHITE PLAINS ROAD
3,1792 LACOMBE AVENUE
3,2367 PROSPECT AVENUE
3,720 EAST  221 STREET
3,1871A WHITE PLAINS ROAD
3,251 EAST 236 STREET
3,4378 RICHARDSON AVENUE
3,312 EAST 183 STREET
3,1660 HONE AVENUE
3,1220 COMMONWEALTH AVENUE
3,2110 EASTCHESTER ROAD
3,442 EAST 176 STREET
3,3034 HONE AVENUE
3,3228 GUNTHER AVENUE
3,2136 BLACKROCK AVENUE
3,2559 ST RAYMOND AVENUE
3,661 EAST 225 STREET
3,109 HENWOOD PLACE
3,241 EAST  173 STREET
3,1629 TAYLOR AVENUE
3,4150 DE REIMER AVENUE
3,941 SIMPSON STREET
3,1419 MAYFLOWER AVENUE
3,396 EAST  170 STREET
3,1014 EAST  216 STREET
3,1053 CLAY AVENUE
3,59 WEST  183 STREET
3,430 LELAND AVENUE
3,3114 VILLA AVENUE
3,2908 HEATH AVENUE
3,1421 PROSPECT AVENUE
3,300 EAST 163 STREET
3,2191 BOLTON STREET
3,841 EAST  227 STREET
3,408 EAST 152 STREET
3,2039 VALENTINE AVENUE
3,3962 BRONX BOULEVARD
3,952 SHERMAN AVENUE
3,522 EAST  138 STREET
3,625 WARING AVENUE
3,3023 PAULDING AVENUE
3,1729 WILLIAMSBRIDGE ROAD
3,771 EAST  169 STREET
3,928 EAST  224 STREET
3,1190 FRANKLIN AVENUE
3,2042 RYER AVENUE
3,2429 EAST TREMONT AVENUE
3,606 COURTLANDT AVENUE
3,839 EAST 156 STREET
3,1047 EAST  212 STREET
3,957 TELLER AVENUE
3,340 EAST 139 STREET
3,2124 GLEBE AVENUE
3,5715 MOSHOLU AVENUE
3,1358 UNIVERSITY AVENUE
3,1458 EAST GUN HILL ROAD
3,2774 SEXTON PLACE
3,1605 TOWNSEND AVENUE
3,1771 GLEASON AVENUE
3,2260 UNIVERSITY AVENUE
3,3229 TENBROECK AVENUE
3,1299 CLAY AVENUE
3,1344 ELDER AVENUE
3,1404 EAST  222 STREET
3,2470 WEBB AVENUE
3,1238 FULTON AVENUE
3,1622 MELVILLE STREET
3,4336 GUNTHER AVENUE
3,303 THIERIOT AVENUE
3,4111 MURDOCK AVENUE
3,3235 HULL AVENUE
3,273 EAST 236 STREET
3,1110 JACKSON AVENUE
3,451 BOLTON AVENUE
3,747 EAST 232 STREET
3,754 EAST 221 STREET
3,313 EAST  140 STREET
3,3061 EASTCHESTER ROAD
3,2205 WALTON AVENUE
3,882 EAST  156 STREET
3,1731 MELVILLE STREET
3,4365 BAYCHESTER AVENUE
3,983 OGDEN AVENUE
3,1917 CROTONA AVENUE
3,1040 WARD AVENUE
3,1960 NEREID AVENUE
3,2126 QUIMBY AVENUE
3,1076 FOX STREET
3,1033 EAST 232 STREET
3,570 LOGAN AVENUE
3,4157 DE REIMER AVENUE
3,2855 SOUTHERN BOULEVARD
3,800 EAST 179 STREET
3,820 MANIDA STREET
3,1305 INTERVALE AVENUE
3,1140 FRANKLIN AVENUE
3,485 COMMONWEALTH AVENUE
3,1006 EAST  241 STREET
3,150 EAST 165 STREET
3,286 EAST 206 STREET
3,1285 UNION AVENUE
3,2912 GUNTHER AVENUE
3,1726 MELVILLE STREET
3,2116 LACOMBE AVENUE
3,1780 EDENWALD AVENUE
3,3594 3 AVENUE
3,4342 BYRON AVENUE
3,2473 VALENTINE AVENUE
3,440 EAST  186 STREET
3,3488 JEROME AVENUE
3,4212 BARNES AVENUE
3,916 EAST 179 STREET
3,1464 EAST GUN HILL ROAD
3,538 EDISON AVENUE
3,901 EAST  223 STREET
3,3304 BRONX BOULEVARD
3,1247 WHEELER AVENUE
3,2713 WALLACE AVENUE
3,1320 CHISHOLM STREET
3,909 EAST  173 STREET
3,158 WEST 168 STREET
3,829 SOUTHERN BOULEVARD
3,3354 BRONX BOULEVARD
3,1660 HUNT AVENUE
3,2707 BARNES AVENUE
3,2411 WEBB AVENUE
3,411 WILLIS AVENUE
3,163 WEST  195 STREET
3,681 EAST 228 STREET
3,3850 HUDSON MANOR TERRACE
3,641 EAST  241 STREET
3,688 EAST  141 STREET
3,4728 BRONX BOULEVARD
3,764 EAST 213 STREET
3,960 SIMPSON STREET
3,2536 GRAND AVENUE
3,757 EAST  228 STREET
3,744 EAST  237 STREET
3,2042 CHATTERTON AVENUE
3,2135 BRUCKNER BOULEVARD
3,4268 CARPENTER AVENUE
3,3461 FT INDEPENDENCE STREET
3,751 BARTHOLDI STREET
3,1464 LELAND AVENUE
3,4728 CARPENTER AVENUE
3,3354 COLDEN AVENUE
3,2404 WEBSTER AVENUE
3,104 WEST  190 STREET
3,1057 TELLER AVENUE
3,2600 WEBB AVENUE
3,4308 RICHARDSON AVENUE
3,369 EAST  157 STREET
3,745 EAST 223 STREET
3,1312 TELLER AVENUE
3,1161 GRENADA PLACE
3,2229 BELMONT AVENUE
3,652 ROSEDALE AVENUE
3,1641 NELSON AVENUE
3,1130 UNDERHILL AVENUE
3,883 BRUCKNER BOULEVARD
3,1126 FOREST AVENUE
3,1775 WEEKS AVENUE
3,816 ELSMERE PLACE
3,3716 PRATT AVENUE
3,136 EAST 208 STREET
3,2729 HONE AVENUE
3,3616 BOLLER AVENUE
3,852 EAST  223 STREET
3,2226 ADAMS PLACE
3,680 MORRIS PARK AVENUE
3,3076 HULL AVENUE
3,852 ELSMERE PLACE
3,610 UNION AVENUE
3,1010 EAST  211 STREET
3,4755 WHITE PLAINS ROAD
3,865 EAST 181 STREET
3,592 EAST 141 STREET
3,1032 LELAND AVENUE
2,3398 GRACE AVENUE
2,1024 KELLY STREET
2,2127 VIRGIL PLACE
2,213 ST ANNS AVENUE
2,2417 BATHGATE AVENUE
2,598 COURTLANDT AVENUE
2,2869 VALENTINE AVENUE
2,1965 HAVILAND AVENUE
2,4286 VIREO AVENUE
2,12 EAST 196 STREET
2,149 EAST 149 STREET
2,684 GRAND CONCOURSE
2,1266 MORRIS AVENUE
2,2025 CAESAR PLACE
2,1695 TOPPING AVENUE
2,2918 BRUCKNER BOULEVARD
2,1042A EAST  217 STREET
2,969 MORRIS PARK AVENUE
2,708 SOUNDVIEW AVENUE
2,752 EAST  214 STREET
2,1359 ARNOW AVENUE
2,1438 TAYLOR AVENUE
2,768 EAST  168 STREET
2,1704 ST PETERS AVENUE
2,1516 ST PETERS AVENUE
2,730 EAST  217 STREET
2,3455 KNOX PLACE
2,760 EAST  229 STREET
2,4627 MURDOCK AVENUE
2,231 BROOK AVENUE
2,685 EAST  170 STREET
2,1144 ST LAWRENCE AVENUE
2,683 EAST 140 STREET
2,2113 CHATTERTON AVENUE
2,830 FAILE STREET
2,3438 FISH AVENUE
2,3177 VILLA AVENUE
2,2409 BUTLER PLACE
2,1310 EDISON AVENUE
2,317 TURNEUR AVENUE
2,1475 LONGFELLOW AVENUE
2,851 EAST 242 STREET
2,2141 WASHINGTON AVENUE
2,3011 MIDDLETOWN ROAD
2,3935 SECOR AVENUE
2,3758 BRONX BOULEVARD
2,2501 COLDEN AVENUE
2,987 OGDEN AVENUE
2,100 ERSKINE PLACE
2,806 FREEMAN STREET
2,668 EAST 226 STREET
2,2315 CROTONA AVENUE
2,1320 COLLEGE AVENUE
2,1240 UNION AVENUE
2,2180 DE REIMER AVENUE
2,1391 CROTONA AVENUE
2,1730 FILLMORE STREET
2,822 EAST 169 STREET
2,2638 DECATUR AVENUE
2,756 EAST  232 STREET
2,1721 BUSSING AVENUE
2,509 EAST 140 STREET
2,1338 ELDER AVENUE
2,1467 GIVAN AVENUE
2,2063 PITMAN AVENUE
2,1025 EAST  226 STREET
2,848 EAST  214 STREET
2,862 EAST  169 STREET
2,1263 JEROME AVENUE
2,2118 CHATTERTON AVENUE
2,229 EAST 176 STREET
2,717 EAST  222 STREET
2,1173 COLGATE AVENUE
2,3458 FISH AVENUE
2,1044 FAILE STREET
2,817 CHESTNUT STREET
2,1152 FTELEY AVENUE
2,1171 FOREST AVENUE
2,860 EAST  161 STREET
2,1132 NELSON AVENUE
2,2107 DAVIDSON AVENUE
2,111 EAST  182 STREET
2,435 EAST  142 STREET
2,2964 EAST TREMONT AVENUE
2,1264 MANOR AVENUE
2,855 SOUTHERN BOULEVARD
2,3343 WEBSTER AVENUE
2,583 EAST  168 STREET
2,709 EAST  226 STREET
2,1116 TINTON AVENUE
2,997 MORRIS AVENUE
2,642 EAST  221 STREET
2,1837 PHELAN PLACE
2,4033 LOWERRE PLACE
2,1307 COLLEGE AVENUE
2,4052 MURDOCK AVENUE
2,710 SAGAMORE STREET
2,1237 CASTLE HILL AVENUE
2,723 EAST 223 STREET
2,1026 WARD AVENUE
2,416 WILLIS AVENUE
2,1445 BRYANT AVENUE
2,444 EAST 146 STREET
2,3542 OLINVILLE AVENUE
2,3040 WILSON AVENUE
2,502 EAST 183 STREET
2,1807 CLINTON AVENUE
2,712 COURTLANDT AVENUE
2,3233 CRUGER AVENUE
2,1142 EAST 165 STREET
2,224 EAST  164 STREET
2,2908 KINGSLAND AVENUE
2,641 EAST 221 STREET
2,2273 CRESTON AVENUE
2,711 EAST  226 STREET
2,2224 GRAND AVENUE
2,1873 HOLLAND AVENUE
2,858 EAST  222 STREET
2,3207 WALLACE AVENUE
2,3403 BOLLER AVENUE
2,1263 VIRGINIA AVENUE
2,1414 PROSPECT AVENUE
2,1501 ST LAWRENCE AVENUE
2,1310 LELAND AVENUE
2,1027 EAST 215 STREET
2,446 BOLTON AVENUE
2,4338 BYRON AVENUE
2,1234 COLGATE AVENUE
2,740 TAYLOR AVENUE
2,1249 COLLEGE AVENUE
2,499 EAST  138 STREET
2,2744 EASTCHESTER ROAD
2,2250 GRAND AVENUE
2,1080 MORRIS PARK AVENUE
2,1411 ROSEDALE AVENUE
2,2066 HARRISON AVENUE
2,1056 BOSTON ROAD
2,2462 DEVOE TERRACE
2,1940 ELLIS AVENUE
2,2322 MATTHEWS AVENUE
2,371 EAST  204 STREET
2,1354 TELLER AVENUE
2,3016 BARNES AVENUE
2,759 JENNINGS STREET
2,2244 BRONX PARK EAST
2,840 EAST 226 STREET
2,1520 ARCHER ROAD
2,2758 BARNES AVENUE
2,3439 FISH AVENUE
2,3066 WEBSTER AVENUE
2,1519 HARDING PARK
2,883 EAST  165 STREET
2,327 EAST  158 STREET
2,1251 WHEELER AVENUE
2,630 EAGLE AVENUE
2,304 EAST 162 STREET
2,1516 PLYMOUTH AVENUE
2,485 CITY ISLAND AVENUE
2,1135 CROES AVENUE
2,558 EAST 191 STREET
2,1129 COMMONWEALTH AVENUE
2,2720 CLAFLIN AVENUE
2,2517 RADCLIFF AVENUE
2,1068 FINDLAY AVENUE
2,1051 EAST  226 STREET
2,679 EAST  237 STREET
2,333 EAST 209 STREET
2,689 PROSPECT AVENUE
2,1011 EAST 217 STREET
2,2327 NEWBOLD AVENUE
